release_date,year,artistName,trackName,trackID,acoustincess,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,chart_position,genres
1988-11-02 00:00:00,1988,George Harrison,Got My Mind Set On You,3OeUlriM0EZHdWleJtjoVr,0.465,0.767,234653,0.8540000000000001,2.03e-06,4,0.485,-6.947,1,0.0426,149.20600000000005,4,0.963,70,3,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']"
1988-11-12 00:00:00,1988,Rick Astley,Together Forever,76QJgXPE3oc1cnkE4PFHEn,0.0519,0.7020000000000001,205533,0.933,0.000128,2,0.151,-11.876,1,0.0491,115.115,4,0.8959999999999999,62,44,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
1988-11-12 01:00:00,1988,Rick Astley,Never Gonna Give You Up,4uLU6hMCjMI75M1A2tKUQC,0.115,0.721,213573,0.939,3.79e-05,8,0.108,-11.823,1,0.0376,113.309,4,0.914,75,4,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
1988-11-20 00:00:00,1988,Expose,Seasons Change,0f24hVOA4gLM8imuvoQ0Uh,0.223,0.599,256800,0.618,0.00017,9,0.326,-10.795,0,0.0322,174.24400000000003,4,0.737,39,16,"['freestyle', 'new wave pop']"
1988-11-25 00:00:00,1988,Foreigner,I Don't Want To Live Without You,19aYH2zhbnTNx4plfenrIk,0.436,0.431,237693,0.522,1.91e-05,11,0.109,-8.625,1,0.0295,199.786,4,0.233,55,86,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
1988-11-25 01:00:00,1988,Foreigner,Say You Will,5nW7RbN0mBLPts9CURNwdy,0.195,0.72,255653,0.72,0.0,3,0.0448,-7.382999999999999,0,0.0264,126.041,4,0.636,48,73,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
1989-01-01 00:00:00,1989,Great White,"Once Bitten, Twice Shy",7pkWZL0kA26s754CwyK0SH,0.028,0.723,322897,0.541,0.00339,0,0.133,-14.021,1,0.0303,131.675,4,0.607,59,43,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
1989-01-01 01:00:00,1989,Edie Brickell and The New Bohemians,What I Am,6hHUiDe461VUoTHnsplRYs,0.624,0.619,296360,0.677,6.459999999999997e-05,11,0.0589,-11.728,0,0.0746,177.873,4,0.5710000000000001,55,84,"['folk', 'lilith', 'new wave pop', 'pop rock']"
1989-01-01 02:00:00,1989,Fine Young Cannibals,Good Thing,6lRkdG1HurVS72F9GoBeWJ,0.0708,0.747,201867,0.586,8e-05,9,0.0427,-10.119,0,0.0299,164.718,4,0.893,62,40,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
1989-01-01 03:00:00,1989,Guns N' Roses,Paradise City,3YBZIN3rekqsKxbJc9FZko,0.0169,0.273,405640,0.952,0.0112,11,0.142,-8.762,1,0.0841,100.269,4,0.475,77,86,"['glam metal', 'hard rock', 'rock']"
1989-01-01 04:00:00,1989,Sheriff,When I'm With You,3RJof5CojqlbgZ5adHw50O,0.274,0.248,238040,0.324,0.00946,9,0.113,-10.878,1,0.03,135.786,4,0.122,52,37,['classic canadian rock']
1989-01-01 05:00:00,1989,Cher,If I Could Turn Back Time,6mYrhCAGWzTdF8QnKuchXM,0.243,0.6579999999999999,239827,0.575,0.0,11,0.122,-10.365,1,0.0267,108.329,4,0.504,71,35,"['dance pop', 'hollywood', 'new wave pop', 'pop']"
1989-01-01 06:00:00,1989,Guns N' Roses,Patience,7D5n2kpYH2WSqIyEO9MeXf,0.711,0.457,354400,0.266,0.000261,6,0.124,-14.465,1,0.0313,120.459,4,0.3720000000000001,66,71,"['glam metal', 'hard rock', 'rock']"
1989-01-01 07:00:00,1989,Tone Loc,Wild Thing,0gljI0CtjpdZK6ecidfxto,0.0005070000000000001,0.943,263573,0.685,8.56e-06,7,0.0604,-11.903,1,0.188,125.515,4,0.813,58,33,"['hip house', 'rap']"
1989-01-01 08:00:00,1989,Bangles,Eternal Flame,5MoDQWMDMaAGDEiWsJfeCi,0.525,0.526,238027,0.358,0.0,4,0.0942,-7.239,0,0.0243,78.988,3,0.4,69,32,"['album rock', 'dance rock', 'europop', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock']"
1989-01-01 09:00:00,1989,Vanessa Williams,Dreamin',0Al1vUKETBbc9F1tS6VOra,0.152,0.524,327000,0.512,0.0,1,0.273,-11.687,0,0.0357,167.94400000000005,4,0.421,31,89,"['adult standards', 'quiet storm', 'urban contemporary']"
1989-01-01 10:00:00,1989,Neneh Cherry,Buffalo Stance,6BDEB3uf97ZvwFg8ZcJrzx,0.007909999999999999,0.738,246320,0.679,0.0,1,0.361,-9.891,1,0.0637,107.171,4,0.735,46,36,"['new wave pop', 'urban contemporary']"
1989-01-01 11:00:00,1989,Jody Watley,Real Love,0vbbwEUSkZf3oA1dLlIoFL,0.00241,0.7,261440,0.727,0.00131,7,0.0267,-8.341000000000001,1,0.0737,109.165,4,0.7040000000000001,35,46,"['freestyle', 'minneapolis sound', 'new jack swing', 'new wave pop', 'post-disco', 'quiet storm', 'urban contemporary', 'vocal house']"
1989-01-01 12:00:00,1989,Tiffany,All This Time,5jzDnEoTtwzvJfvVx52rDC,0.161,0.476,261907,0.495,1.97e-06,1,0.355,-9.949,1,0.0301,180.191,4,0.446,52,78,"['new wave pop', 'soft rock']"
1989-01-01 13:00:00,1989,Richard Marx,Satisfied,4V87hYB94wu8DFtd901riK,0.0717,0.5720000000000001,254467,0.914,0.007759999999999999,8,0.319,-8.436,1,0.0311,108.991,4,0.843,40,54,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']"
1989-01-01 14:00:00,1989,Dino,I Like It,1UHXwhhhyyikWEa3h79sNF,0.00384,0.7859999999999999,307200,0.659,0.0107,4,0.0663,-11.792,0,0.0919,108.288,4,0.935,29,56,['freestyle']
1989-01-01 15:00:00,1989,Donny Osmond,Soldier Of Love,1I0HPyA358wezY1aCpuLBS,0.0507,0.498,353440,0.95,0.00324,10,0.168,-5.7860000000000005,0,0.061,192.563,4,0.889,29,57,"['bubblegum pop', 'movie tunes', 'soft rock']"
1989-01-01 16:00:00,1989,R.E.M.,Stand,22UhQSbYimuCnvI0Y07gFX,0.397,0.653,192960,0.738,0.0,4,0.0931,-10.057,1,0.0285,109.322,4,0.932,58,76,"['alternative rock', 'permanent wave', 'pop rock', 'rock']"
1989-01-01 17:00:00,1989,White Lion,When The Children Cry,4ZCLM74MYhUy80TPiaAuee,0.665,0.493,258547,0.236,0.0,4,0.0744,-13.638,0,0.0293,130.341,4,0.375,61,60,"['album rock', 'glam metal', 'hard rock', 'rock']"
1989-01-01 18:00:00,1989,Surface,Shower Me With Your Love,0YL8rCxASTV9uBE9Sur0Ag,0.523,0.632,294960,0.35600000000000004,5.76e-06,9,0.0961,-10.811,1,0.0309,131.28,4,0.197,51,75,"['funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']"
1989-01-01 19:00:00,1989,Karyn White,The Way You Love Me,1TtJkmAW9Rc55iVOPgZ33z,0.0712,0.797,294720,0.785,0.0,6,0.0691,-7.523,1,0.0723,105.072,4,0.863,42,64,"['minneapolis sound', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
1989-01-01 20:00:00,1989,Tone Loc,Funky Cold Medina,5YIF6HSOtHN9HdcE5IPzMe,0.0755,0.988,248160,0.633,1.88e-06,5,0.0668,-15.012,0,0.0888,117.493,4,0.929,55,65,"['hip house', 'rap']"
1989-01-01 21:00:00,1989,Natalie Cole,Miss You Like Crazy,6WTD4ZZx3jit6MY3hDDXcc,0.633,0.596,234280,0.546,0.00381,2,0.0707,-6.251,1,0.0267,131.123,4,0.255,63,67,"['adult standards', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']"
1989-01-01 22:00:00,1989,Cure,Love Song,2pq5em2lypVZA9iiaYbstA,0.0030800000000000003,0.5760000000000001,203707,0.733,0.373,9,0.277,-9.722,0,0.0281,140.024,4,0.711,30,68,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'rock']"
1989-01-01 23:00:00,1989,Paula Abdul,Forever Your Girl,0lmS0Wofcv7B7uFYssSKta,0.185,0.701,300467,0.8909999999999999,0.0454,2,0.0712,-7.872999999999997,1,0.0446,119.966,4,0.747,42,30,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'urban contemporary']"
1989-01-02 00:00:00,1989,Aerosmith,Love In An Elevator,3Kv0LDlP6XySsBZMNRtsne,0.0393,0.451,321960,0.965,0.0014,4,0.349,-4.757,1,0.0827,93.52,4,0.557,53,81,"['album rock', 'classic rock', 'hard rock', 'rock']"
1989-01-02 01:00:00,1989,Breathe,How Can I Fall?,62oGUBJQGPa3emMGMejBhm,0.397,0.499,284360,0.417,0.0,9,0.0622,-13.982,1,0.0286,132.195,4,0.505,46,27,[]
1989-01-02 02:00:00,1989,Guns N' Roses,Welcome To The Jungle,0bVtevEgtDIeRjCJbK3Lmv,0.0232,0.446,272027,0.954,0.395,8,0.297,-8.068999999999999,1,0.0764,123.45,4,0.332,77,74,"['glam metal', 'hard rock', 'rock']"
1989-01-02 03:00:00,1989,Bette Midler,Wind Beneath My Wings,2Pxqs0WmxxHTV5QaTdmt3Q,0.551,0.51,293853,0.458,0.0,10,0.0853,-7.566,1,0.0289,123.694,4,0.177,60,7,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']"
1989-01-02 04:00:00,1989,Soul II Soul,Keep On Movin',7upgDi9C0pQn9HZzGfksJq,0.0264,0.6729999999999999,361627,0.386,0.000521,6,0.0414,-16.149,0,0.0642,93.141,4,0.6729999999999999,51,100,"['british soul', 'funk', 'hip house', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']"
1989-01-02 05:00:00,1989,Paula Abdul,Cold Hearted,6jrp8qBMJO6vhAeYVAsdk9,0.149,0.879,231400,0.679,0.008709999999999999,7,0.078,-8.59,0,0.0421,122.38,4,0.7240000000000001,52,6,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'urban contemporary']"
1989-01-02 06:00:00,1989,Warrant,Heaven,2dEgwtRjYl6TJkIwjRwn6z,0.115,0.462,236867,0.488,0.0,6,0.128,-11.143,1,0.0287,145.789,4,0.33,60,15,"['album rock', 'glam metal', 'hard rock', 'rock']"
1989-01-02 07:00:00,1989,Richard Marx,Right Here Waiting,4LFwNJWoj74Yd71fIr1W8x,0.8,0.395,264333,0.252,0.0,0,0.101,-13.589,1,0.0301,177.679,4,0.126,74,11,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']"
1989-01-02 08:00:00,1989,Paula Abdul,Straight Up,5xl5582IihbEZAnfj0xyso,0.267,0.769,251467,0.826,0.0177,7,0.0684,-8.252,1,0.0624,95.862,4,0.762,59,4,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'urban contemporary']"
1989-01-02 09:00:00,1989,Fine Young Cannibals,She Drives Me Crazy,4d6eqRtpDX7tydHJGDZUBQ,0.193,0.799,215773,0.687,0.000188,2,0.0307,-5.682,1,0.0431,108.804,4,0.965,70,18,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
1989-01-10 00:00:00,1989,Debbie Gibson,Lost In Your Eyes,6PMDILZiYo4YzMBbE0dGK9,0.46,0.482,213000,0.613,0.0008560000000000001,7,0.129,-7.4620000000000015,1,0.0295,144.46,4,0.238,65,13,"['new wave pop', 'pop rock', 'soft rock']"
1989-01-19 00:00:00,1989,Taylor Dayne,Don't Rush Me,4xnucvIktqiQowLjbUj9q5,0.407,0.73,228000,0.906,2.64e-05,7,0.28800000000000003,-4.729,0,0.0412,130.267,4,0.959,32,38,"['freestyle', 'hi-nrg', 'mellow gold', 'new wave pop', 'soft rock']"
1989-01-24 00:00:00,1989,Skid Row,18 And Life,0qgrrDnUUhyxpxbBznUnzg,0.0023,0.466,229960,0.648,1.49e-05,1,0.112,-11.101,0,0.028,90.435,4,0.305,68,61,"['album rock', 'glam metal', 'hard rock', 'metal', 'post-grunge', 'rock']"
1989-02-01 00:00:00,1989,Lita Ford,Close My Eyes Forever,43thLwzSasUUZEYjYPeJh3,0.31,0.476,283133,0.331,2.82e-06,5,0.172,-14.884,1,0.0305,130.57399999999998,4,0.24,59,77,"['album rock', 'glam metal', 'hard rock', 'rock', 'sleaze rock']"
1989-02-14 00:00:00,1989,Boys Club,I Remember Holding You,1vg9QIylIW01JyfvDtfd4H,0.307,0.609,293079,0.843,0.000598,2,0.0517,-7.973,0,0.0447,92.48,4,0.762,9,85,[]
1989-02-26 00:00:00,1989,Boy Meets Girl,Waiting For A Star To Fall,5suJZTE8SpSmR4zMqxLg3V,0.0896,0.6559999999999999,266213,0.7340000000000001,9.990000000000004e-05,3,0.301,-10.25,1,0.028,116.246,4,0.591,56,12,['new wave pop']
1989-03-20 00:00:00,1989,Donna Summer,This Time I Know It's For Real,6ez4yXpLini3DSbaLR10qZ,0.0154,0.614,218933,0.878,0.006370000000000001,4,0.0486,-10.016,0,0.034,116.029,4,0.865,48,92,"['dance pop', 'disco', 'hi-nrg', 'motown', 'new wave pop']"
1989-03-21 00:00:00,1989,Madonna,Cherish,5OKScc0MSa9Wl8g2zrulLn,0.32299999999999995,0.703,303493,0.685,0.000567,2,0.0537,-11.581,1,0.033,131.842,4,0.963,52,59,"['dance pop', 'pop']"
1989-03-21 01:00:00,1989,Poison,Every Rose Has Its Thorn,43GS3mtezoIFiuIZCLLiDY,0.16,0.5329999999999999,260173,0.637,1.12e-05,6,0.369,-5.5710000000000015,1,0.0323,140.167,4,0.292,71,3,"['album rock', 'glam metal', 'hard rock', 'rock']"
1989-03-22 00:00:00,1989,Sa-fire,Thinking Of You,0hXkdAACHMSa5fNzp8C7ec,0.116,0.71,351213,0.5920000000000001,0.0,8,0.18600000000000005,-11.52,1,0.0332,118.222,4,0.78,0,96,[]
1989-03-24 00:00:00,1989,Cher and Peter Cetera,After All,5VWs9z43nVrg40rsiMeJ8d,0.316,0.679,232387,0.188,0.916,4,0.133,-16.477999999999998,1,0.0668,72.98899999999998,4,0.297,0,79,['karaoke']
1989-03-31 00:00:00,1989,Michael Damian,Rock On,6e3O5XkMEhMAatdKnOlZPh,0.0315,0.433,212348,0.7979999999999999,0.00196,1,0.048,-3.603,0,0.0805,168.247,4,0.584,32,45,[]
1989-04-08 00:00:00,1989,Milli Vanilli,Girl I'm Gonna Miss You,2V2iCy9CEi28giHgbncZ20,0.0849,0.726,225253,0.422,0.00164,9,0.103,-11.841,1,0.0559,75.72800000000002,4,0.804,31,16,['new jack swing']
1989-06-15 00:00:00,1989,Bad English,When I See You Smile,0tKjVEJlX3IZ5L1rEJc5hh,0.42,0.495,257440,0.609,0.0,7,0.187,-9.902,1,0.0339,135.671,4,0.33,64,34,"['album rock', 'glam metal', 'hard rock']"
1989-06-18 00:00:00,1989,Anita Baker,Giving You The Best That I Got,1oFRzQ2srUSLeIPOaRMssu,0.765,0.637,233973,0.542,0.0,9,0.302,-8.173,1,0.0356,105.322,4,0.38,48,10,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']"
1989-06-20 00:00:00,1989,Bobby Brown,My Prerogative,0FjMLXne5a6RXzlZyl6ftr,0.0605,0.758,288800,0.596,0.0,9,0.28800000000000003,-11.406,1,0.0504,110.608,4,0.645,47,2,"['dance pop', 'funk', 'hip hop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']"
1989-06-20 01:00:00,1989,Chicago,Look Away,2dEVFDQ9Z9Gyl73yhoKl65,0.385,0.5529999999999999,242960,0.545,5.36e-06,9,0.105,-7.278,1,0.0261,85.959,4,0.201,50,1,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']"
1989-06-20 02:00:00,1989,Bobby Brown,Roni,4FHThyT81RGEPRW5ZTL00K,0.0137,0.706,355200,0.6809999999999999,2.84e-05,9,0.0777,-12.543,1,0.0391,147.297,4,0.887,39,80,"['dance pop', 'funk', 'hip hop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']"
1989-06-20 03:00:00,1989,Bobby Brown,Rock Wit'cha,0Ow2s49u3akTmiLDmb1GU0,0.0313,0.677,286027,0.544,1.03e-05,11,0.0454,-13.237,0,0.0451,77.837,4,0.893,39,95,"['dance pop', 'funk', 'hip hop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']"
1989-06-20 04:00:00,1989,Bobby Brown,Every Little Step,3PAYDLeC1RxDIbzi9hZYne,0.00911,0.7809999999999999,236240,0.638,0.0,1,0.0357,-12.305,1,0.0401,100.231,4,0.909,50,48,"['dance pop', 'funk', 'hip hop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']"
1989-06-20 05:00:00,1989,Prince,Batdance,4DbUk1qwcz9KKcUY4t8f8u,0.168,0.594,373733,0.7020000000000001,0.109,1,0.142,-9.894,1,0.0842,135.406,4,0.466,46,44,"['funk', 'funk rock', 'minneapolis sound', 'motown']"
1989-06-27 00:00:00,1989,Don Henley,The End Of The Innocence,4i3E8TCZc97xLu5pjVQnch,0.299,0.62,316360,0.416,5.400000000000001e-05,8,0.0746,-13.048,1,0.0294,116.552,4,0.371,55,99,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']"
1989-07-06 00:00:00,1989,Gloria Estefan,Don't Wanna Lose You,5NFbzd8K2VHwrydjKVetIv,0.413,0.547,249568,0.35600000000000004,1.56e-06,5,0.128,-14.127,1,0.0244,82.19,4,0.467,53,14,"['dance pop', 'latin pop', 'new wave pop', 'soft rock']"
1989-07-07 00:00:00,1989,Babyface,It's No Crime,2zFqQ0xLiMHOVUuV5zw9Gq,0.0608,0.802,241493,0.802,0.000252,2,0.0727,-6.709,1,0.0513,116.316,4,0.912,35,90,"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
1989-07-17 00:00:00,1989,Simply Red,If You Don't Know Be By Now,28pwQ6eJg3qD4POasOG41G,0.52,0.642,204933,0.379,0.0,10,0.0841,-7.907999999999999,1,0.0256,93.996,3,0.227,12,24,"['british soul', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
1989-07-17 01:00:00,1989,Bangles,In Your Room,0iCaGZcjghUfh3PAIzPlyn,0.0137,0.612,207533,0.585,0.0068,5,0.0635,-11.931,1,0.0337,149.2,4,0.799,36,66,"['album rock', 'dance rock', 'europop', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock']"
1989-07-25 00:00:00,1989,Alice Cooper,Poison,5XcZRgJv3zMhTqCyESjQrF,0.0327,0.28,270080,0.908,8.85e-06,2,0.18,-5.509,0,0.109,118.698,4,0.26,70,91,"['album rock', 'blues rock', 'classic rock', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']"
1989-07-26 00:00:00,1989,Milli Vanilli,Girl You Know It's True,0C7dYeCLF6ukChtW64UNge,0.00797,0.772,198573,0.8220000000000001,0.00148,10,0.457,-5.649,0,0.123,97.718,4,0.526,59,8,['new jack swing']
1989-07-27 00:00:00,1989,Jeff Healey Band,Angel Eyes,3gDtrR0W8CmkyS6mweesSS,0.355,0.536,280933,0.5710000000000001,0.0,0,0.0595,-6.879,1,0.0278,126.909,4,0.397,47,70,"['blues rock', 'canadian blues', 'classic rock', 'country rock', 'electric blues', 'modern blues']"
1989-08-03 00:00:00,1989,Def Leppard,Armageddon It,16MQZkAIAAtI4X5NuiEwuq,0.000798,0.65,322867,0.921,0.0298,9,0.134,-6.0139999999999985,1,0.0359,119.8,4,0.648,52,53,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'nwobhm', 'rock']"
1989-08-03 01:00:00,1989,Ann Wilson and Robin Zander,Surrender To Me,7K5VKMfII5IckKQi0CR58A,0.551,0.262,242120,0.393,0.478,11,0.138,-10.32,0,0.0296,148.054,4,0.0797,0,98,['karaoke']
1989-08-09 00:00:00,1989,Will To Power,"Baby, I Love Your Way-Freebird",0kzSooCGpuphLwn8iTuO9h,0.02,0.625,247200,0.435,0.00243,7,0.201,-12.02,1,0.0286,150.829,4,0.484,56,9,['freestyle']
1989-08-25 00:00:00,1989,Bobby Brown,On Our Own,10YJZFvi3ewpy1nICSAPUT,0.00436,0.6920000000000001,269000,0.797,0.0,2,0.0437,-7.146,1,0.0554,102.672,4,0.552,36,19,"['dance pop', 'funk', 'hip hop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']"
1989-08-31 00:00:00,1989,Michael Jackson,Smooth Criminal,2bCQHF9gdG5BNDVuEIEnNk,0.247,0.853,257760,0.981,0.468,8,0.306,-3.947,1,0.0751,118.193,4,0.595,75,93,"['pop', 'r&b', 'soul']"
1989-09-01 00:00:00,1989,Eddie Money,Walk On Water,6TWYdlmZVmZYcJlQ82ff1K,0.28,0.608,278480,0.836,0.0,2,0.179,-9.867,1,0.0467,119.033,4,0.589,42,72,"['album rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'pop rock', 'rock', 'soft rock']"
1989-09-02 00:00:00,1989,New Kids On The Block,Cover Girl,6CCYX0JVy5qYqUvWpCvHXh,0.0344,0.721,241840,0.765,2.83e-06,6,0.322,-13.036,1,0.0345,119.948,4,0.948,40,73,"['boy band', 'dance pop']"
1989-09-02 01:00:00,1989,New Kids On The Block,You Got It (The Right Stuff),4buDeg67vos7KP1yHrS9wl,0.0126,0.7879999999999999,249960,0.522,1.35e-06,0,0.0671,-13.029000000000002,0,0.0578,111.578,4,0.923,53,52,"['boy band', 'dance pop']"
1989-09-04 00:00:00,1989,Love and Rockets,So Alive,6amZm52SfS7d6oCEu9NDMl,0.00545,0.7,257827,0.569,0.208,10,0.147,-13.991,1,0.0298,118.829,4,0.924,51,51,"['dance rock', 'dream pop', 'gothic rock', 'industrial rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk']"
1989-09-13 00:00:00,1989,Bon Jovi,Born To Be My Baby,50ZpPgU81payZxI2H7QXNM,0.0089,0.534,280107,0.959,0.0,7,0.34700000000000003,-4.289,1,0.0379,131.278,4,0.7559999999999999,60,39,"['glam metal', 'rock']"
1989-09-13 01:00:00,1989,Bon Jovi,I'll Be There For You,07HqIg8BnB1lJElnw2ZiSR,0.0532,0.4370000000000001,346587,0.727,0.0,2,0.103,-5.432,1,0.0293,73.029,4,0.233,66,23,"['glam metal', 'rock']"
1989-09-14 00:00:00,1989,Phil Collins,Two Hearts,2BgWv15eKCDfiubKo6o76k,0.311,0.5820000000000001,204387,0.908,0.0323,7,0.0625,-2.48,1,0.039,155.561,4,0.711,51,20,"['mellow gold', 'soft rock']"
1989-09-18 00:00:00,1989,Madonna,Express Yourself,6ioBgySxoeQKALvAeLEmId,0.0108,0.667,239093,0.93,0.0,7,0.17600000000000002,-4.585,1,0.0608,115.57,4,0.893,55,55,"['dance pop', 'pop']"
1989-09-18 01:00:00,1989,Madonna,Like A Prayer,1z3ugFmUKoCzGsI6jdY4Ci,0.264,0.624,342680,0.8420000000000001,2.11e-05,5,0.181,-5.285,1,0.0376,111.037,4,0.257,70,25,"['dance pop', 'pop']"
1989-09-19 00:00:00,1989,Janet Jackson,Miss You Much,062mh4qAZyDV9dIQK70iu0,0.0284,0.703,252427,0.973,9.59e-05,6,0.302,-8.719,0,0.0401,115.184,4,0.7040000000000001,41,5,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'urban contemporary']"
1989-09-25 00:00:00,1989,Tears For Fears,Sowing The Seeds Of Love,0PbAyLrJRDxckQBLQ2Addc,0.0109,0.209,376733,0.795,5.6299999999999986e-05,0,0.355,-7.241,1,0.0443,171.975,4,0.682,61,58,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'soft rock', 'synthpop']"
1989-09-28 00:00:00,1989,Rod Stewart,My Heart Can't Tell You No,6ektpnOn2Df6kOdKSWIe0n,0.447,0.612,352227,0.485,2.26e-06,7,0.0796,-10.548,1,0.0241,91.385,4,0.534,23,50,"['adult standards', 'mellow gold', 'soft rock']"
1989-10-18 00:00:00,1989,Young M.C.,Bust A Move,6fiYUZ1l67ACvtok2AJYLE,0.0512,0.946,263914,0.772,2.26e-06,4,0.0612,-7.537000000000001,0,0.121,116.972,4,0.743,52,42,"['hip hop', 'rap']"
1989-10-19 00:00:00,1989,Roxette,The Look,0ZfM5XfJTtFPhOxAERRnNY,0.0531,0.634,237320,0.838,8.34e-06,2,0.0522,-5.363,1,0.0413,95.011,4,0.541,70,17,"['europop', 'new wave pop', 'pop rock', 'swedish pop']"
1989-10-19 01:00:00,1989,Roxette,Listen To Your Heart,78TnMTAFmWUWWCgNXR7D3K,0.108,0.539,328093,0.583,0.0,1,0.111,-4.935,0,0.0275,86.06299999999996,4,0.337,74,22,"['europop', 'new wave pop', 'pop rock', 'swedish pop']"
1989-10-28 00:00:00,1989,Mike and The Mechanics,The Living Years,4YBIuDWPsVy9pXLCUBORZN,0.655,0.527,332333,0.429,0.0,8,0.0865,-12.431,1,0.0321,97.893,4,0.277,64,31,"['album rock', 'art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
1989-10-29 00:00:00,1989,Bon Jovi,Lay Your Hands On Me,7yJYnyb2Hx4G1i12DVpead,0.177,0.332,229293,0.967,0.0,2,0.308,-3.859,1,0.0679,100.497,4,0.389,51,82,"['glam metal', 'rock']"
1989-11-01 00:00:00,1989,Sheena Easton,The Lover In Me,6pvIzUyq2yxvIEIK8i6hRs,0.0274,0.818,301373,0.8079999999999999,0.0,7,0.0592,-8.536,0,0.0467,115.221,4,0.931,31,41,"['adult standards', 'mellow gold', 'minneapolis sound', 'new romantic', 'new wave pop', 'soft rock']"
1989-11-09 00:00:00,1989,Duran Duran,I Don't Want Your Love,04fqxxzsfSZSSjnB81IeFy,0.00617,0.7140000000000001,228067,0.77,0.394,7,0.0793,-8.918,1,0.0864,108.976,4,0.841,28,62,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']"
1989-11-14 00:00:00,1989,Milli Vanilli,Baby Don't Forget My Number,3t4EJY6cTsb6FyP1EQzajK,0.00543,0.851,249640,0.649,0.0029,6,0.156,-12.877,0,0.0748,100.302,4,0.846,47,28,['new jack swing']
1989-11-20 00:00:00,1989,Expose,What You Don't Know,5nJXgY6kDVt7PGt1SmjLVi,0.152,0.67,252467,0.887,2.32e-06,3,0.13699999999999998,-8.787,0,0.0332,119.594,4,0.902,22,97,"['freestyle', 'new wave pop']"
1989-12-01 00:00:00,1989,Rick Astley,She Wants To Dance With Me,40RrsR16maAWMtBX6iav7d,0.0873,0.655,196440,0.83,4.74e-05,6,0.268,-12.111,1,0.0515,118.031,4,0.946,45,88,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']"
